Coord_X,Coord_Y,label
8.05394998568306,-4.734803811740071,Blue
-4.227938359320706,1.4365571001232107,Red
5.01519635715126,-6.407811371016244,Blue
3.386811375792658,-4.817165143885225,Blue
7.090506332207314,-2.2034581373471083,Blue
4.167394858297052,-3.6571804143266866,Blue
-5.247040177197379,-3.3677697097062467,Red
-5.755133920449417,0.31538217150257053,Red
-4.745799414529486,2.9015328574419716,Red
2.7765750574596795,-4.211422958300096,Blue
4.173341592712457,-1.7686146834732153,Blue
-1.2945096152295656,0.5111049015796917,Red
-6.376362423568832,2.3385343562707464,Red
-1.2036894221734729,-0.1449708203729263,Red
-1.1110032028277677,0.4838231986742555,Red
3.207698843227565,-6.615588907915672,Blue
-5.670524911079885,-0.1254471781933836,Red
1.0015805544795993,-4.1379995170159996,Blue
2.685247306508441,-2.7188467704586756,Blue
-4.0448509844186775,-2.310816447545523,Red
1.6581253781829868,-1.7287400583333712,Blue
6.787255788411208,0.3671147347943444,Blue
-2.8183044780665636,-0.719358564112083,Red
-4.8660261804026215,-0.3221860981060975,Red
2.3125355840114823,-4.969302983850322,Blue
5.872411740193268,-2.5649042489541944,Blue
-5.058025813906641,1.6824114352969775,Red
2.194000465576728,-2.88437805966195,Blue
-1.2885383358982954,0.7265006367622141,Red
1.8583497267981457,-1.2697514059839827,Blue
5.831723057328921,-5.498288348513181,Blue
6.156460053342469,-1.8551099742416164,Blue
-3.704806626036925,-2.1622809625604713,Red
6.711695185301961,-7.331452504315283,Blue
-3.204393751109106,-1.522664094034733,Red
-4.5010445095907095,-0.3349963896522973,Red
5.409063798329278,-2.458947557222078,Blue
-4.407117607059437,1.7516996093453583,Red
7.057246543678114,-9.761009753275546,Blue
-1.8312980850626832,-0.8550973851753463,Red
-6.380652629106343,-0.22159033486164798,Red
-3.259820877795139,-0.020596407523468474,Red
1.4343302256766393,-2.507690973822007,Blue
-3.0943123134220647,-1.3920618879696702,Red
5.566227298949458,-3.0892596053046653,Blue
-4.1994230439742175,-2.9186126712170903,Red
-4.073680472400454,-3.271152583334937,Red
-3.1550524422949033,-2.9027120726009246,Red
-4.64279452306454,-1.467833134660767,Red
-5.495789346046984,1.1105120848052648,Red
-2.324803561571335,2.786922777047093,Red
-1.5626079287851695,-0.3835399672031128,Red
-0.10992670793973591,-0.4404535887131035,Red
-5.221534675368367,0.6472039717493269,Red
-4.5214622657821115,-0.8428557123889835,Red
-4.803686042508711,2.0836642216288745,Red
1.3239388975957538,-1.9551286056801829,Blue
-5.325759514460479,-1.0159494086323657,Red
5.646519037883661,-4.839634614146199,Blue
-7.578928122182717,-0.5560997339072532,Red
1.467513635277566,-7.175546075826176,Blue
-8.78463010804187,3.6824285929285927,Red
-1.7242128992630303,1.3520076068874405,Red
-3.593347690253637,0.8669506133164908,Red
-0.21103439946938618,1.0075749261502982,Red
2.8164191562022527,-5.340020923559559,Blue
4.486613736096851,-5.137038822020919,Blue
5.577719126451808,-2.461249350538944,Blue
4.31808987998732,-4.327024435193362,Blue
-4.0811908083669515,-1.7467938409766428,Red
-3.475969758220276,0.4208470203986985,Red
-1.7982483207397046,-0.41554090902084256,Red
-5.980616026527364,-0.7980968770771598,Red
-2.191395962236873,2.5351307671110574,Red
-5.978722847137567,-0.16299260667328536,Red
-3.8443030232126083,-1.8408270244695542,Red
-0.4019624236956947,-1.9293768333708987,Blue
5.54997130955358,-6.976679185085578,Blue
2.9580870689222083,-2.1977577932816112,Blue
-6.938577165423807,-4.235515715461804,Red
8.552105146142106,-3.2200948672314036,Blue
-2.822483595150427,-0.7629102575884541,Red
1.9461012835739462,-1.861270798648719,Blue
4.2750778374382925,-1.126206461276683,Blue
1.9068275668262036,-4.531940283053076,Blue
-2.444046002741935,3.7417368273453593,Red
5.574710643962831,-3.144525958414399,Blue
-1.630938977198257,1.3876000605584655,Red
2.1905092492425937,-3.571881764810299,Blue
-4.50627146856319,-0.03590195582854225,Red
3.4340599550374766,-2.5407585384917084,Blue
-3.8955340996324233,2.801078677191155,Red
-2.880747007932731,1.472990411647185,Red
-1.3338111900932526,2.2053420943628765,Red
-3.1264057664519163,-1.7541113402133741,Red
-6.976198309889687,-0.7837515265015056,Red
3.852101698531073,-4.029334747131478,Blue
-5.285885481651337,-1.746536026940028,Red
6.286425831163124,-7.413425130471838,Blue
8.696019403094526,-4.927371784706222,Blue
5.879273506248814,-2.6991357223143373,Blue
-4.586310168386758,-4.913322601976116,Red
8.892649526848231,-5.055890966089256,Blue
-1.0627239373286854,-1.8814677981211683,Red
4.3287444260525625,-3.1911877143793865,Blue
-3.994518709879905,0.04280350406489669,Red
3.9604105222322796,-3.679117511729923,Blue
1.2087897495574258,-3.0954374673405414,Blue
-6.187324618577425,0.4699245628773503,Red
1.2302585057215678,-7.128206081562674,Blue
-7.077899246915101,-2.5528578683616754,Red
1.625502012081765,-0.7232334622996857,Blue
9.59397935350078,-1.2147264046531068,Blue
-2.9895290966598917,3.309013622745796,Red
1.8108299637915883,-1.680156645732874,Blue
-5.059140846640678,-0.3477335534996261,Red
