Coord_X,Coord_Y,label
6.929376514451246,10.477837894833288,Blue
10.265829274531177,9.99729290009114,Blue
14.614178054834497,6.132967603836641,Blue
10.96155512213247,8.852631985535316,Blue
5.466466950567678,6.5375331972557795,Blue
7.549244623524698,8.653309983386013,Blue
2.5949009037832305,-3.802228546474769,Red
0.45129335035177487,-0.9254622936156238,Red
6.138929413057953,-0.340357491066672,Red
9.969970912184293,7.305960586771976,Blue
10.94060418284028,7.192367041513899,Blue
12.787158418503164,6.8062568033967175,Blue
3.6647548114917785,1.2841547585516109,Red
5.289793247140048,9.95846553866422,Blue
3.6348061745589573,-0.8838658001810815,Red
9.852350774280195,12.21815247137303,Blue
7.3284189505874,6.632033003748774,Blue
5.0318906267305215,10.081463897623506,Blue
5.161827151226215,-0.008413953506555938,Red
3.8041050582900184,-6.064338090194129,Red
11.874620028217112,6.437163739780663,Blue
11.93582708832868,6.915913773043668,Blue
10.880146588307824,6.132461646944376,Blue
9.76240312577284,6.85009926437656,Blue
6.522563389592758,12.696116126818785,Blue
8.259310911252706,5.747516907205228,Blue
3.58820241450487,-6.591249774058327,Red
9.443802844166493,6.008317697471346,Blue
5.123141262926005,0.4389257434688578,Red
3.597008724093101,-4.991436135175901,Red
10.364193702072248,10.060007721021305,Blue
6.229306109438532,11.158285797157145,Blue
11.570441317652211,11.878458180645037,Blue
9.240652780467272,6.640953734760313,Blue
14.921751926512496,6.835159142534403,Blue
3.8412269248983715,-6.391794180750872,Red
5.135729440344298,-3.724728702619917,Red
2.63807194565468,-3.2562314176331246,Red
7.64698678071589,-6.536180316871606,Red
3.975368198804871,-1.6219593561889118,Red
3.7179057805329667,0.2997775387739199,Red
10.305532935644731,5.422748708894583,Blue
5.517385863539673,-3.913692486685293,Red
13.94718430189161,9.059412181461303,Blue
9.76657248385986,9.22495101153181,Blue
2.3746003870111174,-3.9582342036523905,Red
10.172724192645036,7.037015253385558,Blue
8.82899343212262,6.711040628056953,Blue
12.165595537469907,11.389266940123521,Blue
9.961743108706418,1.2659179238805867,Red
1.3668438083086674,-3.20961156629956,Red
0.7272158792851258,-3.8666835643981248,Red
5.07713350703879,-3.232032034418266,Red
11.440530010657668,8.736964950629073,Blue
10.108462202012337,9.432096414098897,Blue
5.108793337121031,-2.4909171677889965,Red
8.695268030344902,11.076358059479269,Blue
3.5124803692011435,-1.8169038749036148,Red
11.74359895903238,6.123686135253406,Blue
2.9994345526849355,-2.422999171182147,Red
6.100056308148407,8.235585878867091,Blue
11.053001952908545,8.022768871876758,Blue
15.115904453370817,5.9395540426274325,Blue
12.84167446246486,7.2245451184179785,Blue
6.387480076238463,-0.21886649108940026,Red
8.460246877597191,8.93827165784791,Blue
4.64675900221454,-1.0990890214491866,Red
7.237083266462751,1.4844417596556259,Red
2.2472845199910476,-2.7604393126632605,Red
10.967916338112609,9.39418072381288,Blue
9.272244871183782,7.390271042392191,Blue
3.2156567835097496,0.07234709800912897,Red
2.3664635652416637,1.734771514388319,Red
11.452619834828822,8.872094606251961,Blue
9.1192427783956,10.550269104518264,Blue
5.619243283550142,-3.788325846638806,Red
2.333584421258893,-1.0435110153418268,Red
2.085372599290829,-2.9441876475896196,Red
9.04886596971813,7.412833569851198,Blue
3.964887309335701,-2.6089705958805673,Red
9.48391938388866,8.364802383757239,Blue
11.325370931376854,9.90603852499098,Blue
11.174693177298352,10.282622693617794,Blue
1.9867001143655343,-2.242595644775136,Red
11.178575253712225,7.220563066154915,Blue
3.5679059423281805,-1.5976874564558563,Red
1.3412710650014743,-1.0153709786931162,Red
4.284381537553265,-0.29006417905175863,Red
5.990189984483333,-1.4076372367688257,Red
4.359250669748497,-2.5542510374287537,Red
5.200022351781739,-1.1103602597586502,Red
11.482488615933914,11.991027592819412,Blue
5.633274955871343,-1.583067289507545,Red
10.005511808691148,10.693985430350265,Blue
14.079350611284429,13.650286527570078,Blue
2.7853113066743793,-0.4294304321723905,Red
10.277490908263637,7.247661828510925,Blue
2.6711350659180564,-5.224285761675668,Red
9.21604871928663,8.448539194999528,Blue
9.28363603467675,10.266848446041424,Blue
2.868746768394841,0.08955622338349478,Red
8.09691781534766,7.028405615547641,Blue
10.546689331632555,11.076729748722169,Blue
9.436609274072252,8.180067566823633,Blue
2.17737020115694,-1.4147534137494029,Red
4.985943759501281,-2.7776985705773933,Red
4.756791849339444,-2.4092581254861405,Red
3.392768476806789,-0.3351594741275812,Red
8.75351476547722,8.82100023242838,Blue
7.041683882716169,-1.8105671265189387,Red
9.393672531347118,10.473930663170337,Blue
2.387459766210324,-5.188327905849729,Red
4.373221906396868,-1.6584658829822971,Red
3.4898182174688914,-1.6808907077537638,Red
2.9403261495019066,-2.470756201348023,Red
5.301114909791802,-0.5704865178104184,Red
4.861166618718312,6.090161907416835,Blue
1.4848648097730313,-3.211601985465327,Red
3.1667684670542036,-3.285177246714831,Red
12.29960760884458,9.672948232715855,Blue
3.771112903503231,-2.0905794540292852,Red
11.139722510776448,9.146725561058735,Blue
5.492438239975223,-2.430232975339633,Red
11.238644754644989,7.666897327134901,Blue
7.337577089314831,-3.999636677968841,Red
7.773262942076084,-1.8863363627908758,Red
7.7133876103153565,-4.115970220009139,Red
