Coord_X,Coord_Y,label
-5.128693902575514,-4.5036012853286795,Blue
-2.3679912333976976,-5.778308768599086,Blue
-2.335290929534816,-4.496696173386304,Blue
-6.659365451468055,5.397160658202631,Red
-6.253384791991051,7.248954901053727,Red
-2.2385397156321156,-6.66239132091787,Blue
-5.268662693769011,-0.3038758770098049,Blue
-11.69667994266283,7.65703418594174,Red
-4.404114841460046,-2.308603491245235,Blue
-3.9295908182672927,-3.566376055485553,Blue
-9.836074789867345,7.272315587620168,Red
-10.151327938835776,6.066411172428387,Red
-4.1602897255784335,-2.149027009775908,Blue
-8.250476194717603,9.573331749896788,Red
-5.829051136848507,-4.160473699041646,Blue
-3.8859860350439117,7.885957978292218,Red
-3.453852777715132,-7.6537512491487485,Blue
-4.729757670990978,-3.5442038994128264,Blue
-7.992035900718729,7.480248509900887,Red
-9.722018603685711,5.0909011276465765,Red
-5.800444587196705,-4.001744979225073,Blue
-6.300041427852667,4.4921310017972615,Red
-13.134071402966846,6.45621957334194,Red
-9.087417818164232,6.611602713498031,Red
-8.903576681120976,4.744843664537609,Red
-3.498073038147733,-5.655120998195624,Blue
-7.509221573609275,5.719617196131532,Red
-6.276311484466213,0.00867902224138195,Blue
-4.634086389468527,-2.862087705049654,Blue
-4.710456289009866,-3.2531795182697403,Blue
-0.7006283090372536,-1.6991365559040412,Blue
-1.7974280128490536,-1.0271442472078358,Blue
-10.477077623353575,10.590523164994778,Red
-11.1798720892347,5.1812398206896155,Red
-8.894412738063258,4.55243764395154,Red
-13.432845298717819,4.368265891654547,Red
-12.134749103809302,4.553384817054315,Red
-6.143245242310096,6.525663451434494,Red
-4.178022165608043,-4.762591589169428,Blue
-7.5204138715088975,2.410384057902862,Red
-6.258997918653012,5.233157956026153,Red
-5.2921085012956075,-3.478298053880973,Blue
-7.346720832163501,4.865814118614166,Red
-7.4098504058473225,8.08455638727892,Red
-4.471678760994386,-6.0521447846364715,Blue
-3.408833728181862,-8.544383417603479,Blue
-7.071988941335958,8.314800918218474,Red
-1.8047321830823033,-6.662470074403696,Blue
-7.6430395626959635,6.924945215015631,Red
-7.002527795304517,5.468229410932813,Red
-3.1240794489365014,-3.516752553822895,Blue
-2.2417141791027464,-1.6324643034471888,Blue
-2.8029285485921913,-3.4329308343847122,Blue
-3.743657275176007,-5.976834115016014,Blue
-7.560143326542399,7.2298306297734545,Red
-1.0400550843862741,-3.2074454939928216,Blue
-9.07085321691332,1.6265079003683702,Red
-3.246147074953722,-2.934698744439716,Blue
-3.6886672073553943,-3.6091161308507065,Blue
-1.8308123384522317,-1.9632059576247287,Blue
-5.451013088361474,9.174766332278349,Red
-9.481981663894308,5.13034040640378,Red
-5.641836019946343,-4.755538826274215,Blue
-6.899243553976907,-3.40580249498582,Blue
-5.254511290664218,4.675060553287521,Red
-3.5062681821089727,-4.602920812813605,Blue
-10.490866688403349,1.1634302795511884,Red
-6.024233996361393,5.125365991194078,Red
-1.1304115136228798,-9.161725572119487,Blue
-4.445892873938907,-3.4387221807452306,Blue
-6.4273857806225845,6.744455195300735,Red
-5.697093383305836,-0.7146419733374954,Blue
-6.89089618387554,8.91995257233643,Red
0.6954250987987511,-4.27373017698193,Blue
-3.4265600278104724,-4.092538455581782,Blue
-10.806415257743502,5.244620135873802,Red
-4.620564665522746,-5.022844325149248,Blue
-11.328012721872758,5.567144451460897,Red
-3.291263214103778,-3.877325088265737,Blue
-2.97715102918529,-3.417775709655676,Blue
-9.86487600248558,7.59677423959639,Red
-4.653817516104132,-2.973529712392481,Blue
-10.876277341474596,5.828591593352653,Red
-10.638807551504975,7.686647911020122,Red
-4.342216746875448,-1.4669629170135496,Blue
-9.48592925140587,4.66795098689835,Red
-10.194814148697526,7.305093119728639,Red
-1.3064127479423953,-4.151096908502359,Blue
-5.4284388463656565,-1.5629142931486273,Blue
-6.215800559802118,-1.774867221394142,Blue
-3.120071785743285,-4.394169728731985,Blue
-6.018913540323426,4.539144413614405,Red
-6.991752084949756,6.172486481906809,Red
-5.764770903768668,-3.052989635648852,Blue
-3.6225913968495873,-5.345183883913238,Blue
-6.058109878474021,4.985978822062197,Red
-7.1802036336892145,4.348918277063945,Red
-10.914679438729753,6.269650615297161,Red
-3.664323141012367,-2.664231760382611,Blue
-5.546025900017608,7.261564303924155,Red
-10.73724285754218,7.7147681838987,Red
-0.9277832028654678,-0.0330406640038543,Blue
-4.97421755713134,-4.525225366416618,Blue
-0.8664112276471232,-5.96335115168169,Blue
-2.2621671870962343,-1.7945632110066523,Blue
-3.0584906124617595,-3.8869412941996435,Blue
-2.353270333075228,-4.796065873810499,Blue
-3.155643830807406,-7.064915977605649,Blue
-9.904937470751344,1.8481012081768986,Red
-5.097169046147622,1.6520907279166162,Red
-8.326705499485872,6.58872028546818,Red
-0.8209054068189432,-3.9724450951140606,Blue
-5.221449667152067,8.354904506986557,Red
-8.897565333250393,7.754380075614212,Red
-7.166228130248735,6.775138979432948,Red
-12.908339500443045,7.860068362939278,Red
-4.736987928069077,-3.0812986363257493,Blue
-3.16076924756604,-4.297368757782992,Blue
-8.681312740420443,8.067430563639736,Red
-5.443463377888655,-4.784207490406076,Blue
-3.963241636950041,-5.805690466184936,Blue
-10.099410102482471,7.598563305283863,Red
-10.538492437706331,7.22222764327139,Red
-9.153193122479712,5.498543380113837,Red
-8.894692684743616,4.2644879028394795,Red
-9.542834780622067,3.715352893518784,Red
-7.854513704143108,2.7411220962420457,Red
-2.6004501436242506,5.078085949018161,Red
-8.075961733417389,4.09380162385869,Red
-7.870591357208817,5.800826631463654,Red
-3.8200141308774986,-4.7613412555144485,Blue
-13.679850248264716,6.058724984474152,Red
-9.004511446348515,4.239396428671984,Red
-14.306651685087104,7.239757808526864,Red
-9.100918082819744,4.447672498193111,Red
-5.193977075147001,7.688524207978897,Red
-4.24719549709467,-3.437693026159255,Blue
-10.027735126365142,4.853913753096359,Red
-3.4287522030583895,-9.917486486546565,Blue
-11.131587652468053,6.713776795447532,Red
-8.220930486977082,7.555165885454642,Red
-4.368331142583479,-3.411511135157346,Blue
-9.019954010408048,10.904411674592842,Red
-8.208597327470565,7.478944236443473,Red
-2.4715868690972074,-2.8131260248062544,Blue
-10.109138237658595,7.512238501867428,Red
-7.795527886021663,5.563658674431196,Red
-2.43035416320066,-4.870824969695985,Blue
-10.296806633624897,5.55607883082355,Red
-4.336045408698368,-2.6892702352455604,Blue
-2.1353969458222406,-8.309497405659624,Blue
-2.8074774876791784,-4.771345605754406,Blue
-8.269621423745887,5.71866967014285,Red
-3.3151302759905388,5.804855982916267,Red
-0.9988862702746606,-4.195427034260377,Blue
-3.2200727320922136,-4.30890248479907,Blue
-10.579692657546065,9.43092793380147,Red
-8.789206444501238,3.1130864337823083,Red
-7.216969367682193,3.1381964774544793,Red
-4.9785803054569815,6.105978241201795,Red
-10.570032364399358,6.736052423026934,Red
-9.454598151132652,6.679954699422995,Red
0.6356993095880217,-8.354766695298757,Blue
-0.17429222903968222,-6.249330305521188,Blue
-2.2327630917912478,-3.714616770401963,Blue
-8.032908913649829,-4.635004708048683,Blue
-3.912418009643427,-0.0945191027783121,Blue
-8.68090298791004,6.016542683740489,Red
-8.37382786618388,6.362886991353081,Red
-10.445468032655397,6.1059496067652095,Red
-9.48822424353516,5.824089622882562,Red
-6.536457588696741,5.577536224055522,Red
-0.13692898465290915,-4.748555555401132,Blue
-7.474450683546044,7.038378569966589,Red
-2.759184155969777,-5.244307030315176,Blue
-13.354275375728283,7.362167375627544,Red
-1.0150627534241417,-5.500667571774734,Blue
-5.563960478492826,6.27362398705991,Red
-0.6604530864866676,-5.214912169070278,Blue
-2.42516093256164,-3.226458910195049,Blue
-8.268188196900056,6.399960745989069,Red
-2.9380860944383156,-5.413114744928744,Blue
-10.012573046335461,5.104003679293031,Red
-2.664722777721819,-4.3470665203240655,Blue
-3.1814250757725535,-2.972989536936428,Blue
-3.822444548764029,-1.4789554025629266,Blue
-1.998513435865397,-5.691358222210431,Blue
-5.801658321539899,-8.195781298874653,Blue
-5.625408464113798,-4.8255801575986625,Blue
-3.1082103366426863,-3.582164271359786,Blue
-12.7579902974499,4.614743796108116,Red
-7.77870604446058,4.420994631832247,Red
-11.065999727273413,8.030911840668892,Red
-2.82352870811723,0.12409208995128207,Blue
-7.604046644161496,4.828715838046402,Red
-7.766931240140642,5.973951028875028,Red
-7.002499200483338,5.073145030992406,Red
-5.223297087720294,-4.794580360439989,Blue
-8.757758650316678,3.7812701438511778,Red
-3.44026133210604,-5.838028994906102,Blue
-2.228669379003401,-4.419324557674412,Blue
-3.6054650000783184,-3.8158434994499153,Blue
-2.1679886597542044,-5.041549974290423,Blue
-5.088613149817827,-2.2169407388512545,Blue
-5.460000226600968,-6.8039256258683345,Blue
-9.940937540304226,9.185879981097171,Red
-4.763170544499269,-5.282117694939488,Blue
-6.256391522806637,7.537734302051922,Red
-8.784465674396376,3.3720796511080637,Red
-10.013041894738604,5.545418033847948,Red
-5.180726507920758,-1.815033003458094,Blue
-4.320021080029747,-7.147121951713414,Blue
-3.3385311561203648,-0.19873507933124834,Blue
-2.8060213520219497,-1.2066082031391723,Blue
