Coord_X,Coord_Y,label
-1.1007149194541486,5.152266948182275,Red
-0.4211631181703215,7.486038837983054,Red
3.496322155704159,-7.701306162323626,Blue
-4.276694744705593,8.74758511373182,Red
-4.173445036816659,5.399215669662952,Red
0.19057563294236668,-5.174630654946575,Blue
2.8432686656237007,-4.65936475483122,Blue
3.0872526161624716,-3.4363710245665664,Blue
-1.6467174490810346,7.605179404486151,Red
1.5204521108303024,-6.752144017003356,Blue
-1.9823516426008838,6.171394879780914,Red
3.188446152898364,-5.389287416281812,Blue
-5.032037410321703,3.8380565862503784,Red
-0.9179529498560672,6.584518974703963,Red
-1.274247962037541,8.434197173008497,Red
-4.071200142035808,3.297947630809286,Red
-3.351151543502548,3.7597268753794397,Red
-0.7080211785941408,-3.0063892782662807,Blue
2.4994489629082084,-4.866957060789333,Blue
-1.4227649095497459,4.527990363202659,Red
-0.973054234510171,3.2040481078602014,Red
2.081265070931656,-6.361206607170349,Blue
-3.004774637219274,8.462983250185125,Red
2.5890901121182806,5.803898382904371,Red
2.2016623500757384,-6.2721344680385185,Blue
-0.12107051367336275,-5.963380000160779,Blue
0.38080826067038154,-8.121611295884097,Blue
-8.3965155761529,7.2437671752248605,Red
1.8614116913391108,-7.69504130080731,Blue
-1.7260332544087653,7.541705700664327,Red
-1.8862129560048078,7.242754232045968,Red
-2.6561591659126167,5.720022386223245,Red
-1.0208110670025312,-4.322271670852608,Blue
0.9323712094212084,-4.69532840675568,Blue
1.3832411157465785,7.070091707241596,Red
1.3935678102079225,5.460021473489116,Red
1.6080424421922803,-9.642376986334938,Blue
2.220401767620457,-6.0351347118501515,Blue
-2.1109628068874278,-7.03790099739869,Blue
-0.6787813717499833,7.955823122980549,Red
0.964845269869405,5.721789832376363,Red
5.637333788764278,-4.643947898293109,Blue
3.0085781693352622,-5.36510432225949,Blue
-4.7209519224528815,8.801690712985158,Red
-2.407508260676969,4.4728181658273485,Red
0.8044611067627487,10.784608882605134,Red
-0.21874759443813296,1.9257820706203734,Red
-1.780142281398506,8.039607718288298,Red
0.26008748137650484,4.515811998408939,Red
1.9738864811409191,-4.965853340776393,Blue
-2.3262335708442863,4.570527829828818,Red
-0.15385703151249053,-3.585630596709191,Blue
0.3246399394354631,3.7925481393950546,Red
2.0003831078701304,-5.756497665651025,Blue
3.0107163463135524,-6.805801358811284,Blue
-1.227660059973995,4.724912162340912,Red
-1.8561457757169533,5.360023508433584,Red
2.364951258468687,-11.059414138363028,Blue
2.0726934461565545,4.8688579209303695,Red
-3.716134793660208,5.684899210140526,Red
-3.19312474061564,7.339816840417636,Red
-3.084544789417593,-5.1694772919845215,Blue
-2.067976081560049,8.208431437967576,Red
3.942867093814137,-6.127025936617215,Blue
0.7820040505979784,8.93467998590615,Red
1.60338463615958,-7.824280592751954,Blue
-3.229634197745665,3.1743193011728934,Red
2.9429760811546206,7.186144483855031,Red
-0.8542128364118304,5.108730272149403,Red
-4.422305906122918,7.257133677153188,Red
-4.231177547783286,5.931759783266555,Red
4.337317040808042,-4.608548682228672,Blue
5.1760098432318,-9.073878113512095,Blue
-4.90325666720062,6.2861767416339,Red
-2.774732255837577,4.224631823211017,Red
1.5072074716614456,-7.271319577169007,Blue
-2.271611792725627,4.497898752796916,Red
1.1576952625341503,-7.149442527353571,Blue
-1.989916054607395,-4.695297855356815,Blue
0.9010765000780832,7.3989615137177935,Red
2.2587550142613395,-4.916313905620486,Blue
-2.195945866540892,5.062287961939249,Red
3.120337588471787,-6.4524850957144615,Blue
-3.2351548207238405,5.11132520708767,Red
0.5657243483716794,-4.5872827925108695,Blue
-1.7243483507344908,3.0561997635066973,Red
1.9208183837043356,-9.0693083983292,Blue
-0.8415722106685619,5.810354598149818,Red
4.8549578229979975,-7.3177271472533,Blue
0.5133142675273343,4.268057620794489,Red
2.3735595467086386,-4.3524646997238765,Blue
0.5102805888067896,-7.323293791290784,Blue
-1.1842839125135596,3.816332172437788,Red
0.7584025045764253,9.043526648602082,Red
-2.6983319474147893,8.02712149657904,Red
-5.117790511830213,8.427742740213963,Red
0.5877279528293231,1.2822840767512496,Red
1.6598639696970703,9.016452655134975,Red
-4.265432474299825,4.810388627884816,Red
3.7735530345559285,-6.593001845625316,Blue
-0.6645913697926693,10.11340427083923,Red
0.7520351301391112,-8.994460756093748,Blue
1.5121600413068195,2.1694104355678725,Red
-0.5959794089322537,-1.987960074369465,Blue
-3.0761388030788757,6.660784645581061,Red
-2.2528618590225205,8.934338282994352,Red
1.3759986237599686,-7.223097141176007,Blue
0.48623834055762605,-6.000188250552772,Blue
1.902326513102376,7.307486788728142,Red
-2.0163915146484612,9.017076289647523,Red
3.958090940676163,-6.9397093841565045,Blue
1.2412272567684508,-6.8544879464129185,Blue
3.2166410773526195,-2.3185291062943003,Blue
0.5167411406121292,7.615749973110129,Red
1.9385229246310418,-6.177242659571371,Blue
-4.199565518827056,7.698027219602206,Red
-5.298168225445563,5.460113369722311,Red
-1.80872270339533,-4.331727973322878,Blue
1.4847918651722787,-5.798520192395171,Blue
-1.125993023251255,4.202073677931456,Red
2.9557133193908802,-3.511372704612225,Blue
-1.3239942282061357,-7.549464817721509,Blue
-1.2171296094846478,2.4710739065319154,Red
-4.360889306117931,6.013577051416349,Red
-2.900409031868258,7.593757333631402,Red
3.114066398902164,-5.154805460371868,Blue
2.2031997315916154,-4.024337947789215,Blue
-0.9501127789216077,5.040634111075102,Red
-0.2828883820172132,-2.903216415539493,Blue
-0.8544156696275016,8.614193531047148,Red
4.76430868841126,-5.196923379979726,Blue
4.323866711592045,-6.871700257110221,Blue
-0.21581141685869132,5.996346816370672,Red
0.5151715554848018,-5.202924493782335,Blue
-1.2227040633387758,-7.917708881485183,Blue
4.781740848799914,-8.374747675480243,Blue
0.014193000628506924,-6.514694787260388,Blue
2.229646559107393,4.275183676001737,Red
-2.9825380967443507,7.731072099343919,Red
-5.483391775878537,6.799613813458025,Red
2.868019389073755,-8.183629961327576,Blue
0.40912533233531967,5.799391247178242,Red
-4.887802850153319,4.5042928591845435,Red
0.3480263200712217,1.490695460399019,Blue
1.4083584866941363,-6.601779264221801,Blue
-0.8301567596192103,-7.728271501511926,Blue
1.243948244776579,0.2945946481260284,Red
-1.293099398832448,4.461545851234691,Red
-2.8503618117491123,9.671589254374032,Red
-0.4742416567318086,7.339872954768888,Red
1.1423282001494333,-9.288207396654782,Blue
2.4911643744954657,-4.248538621243199,Blue
1.1573727156538265,9.497316280500419,Red
-1.2623492821525915,7.80120344816368,Red
-1.262127227467642,7.669526055067081,Red
0.2247982287420145,6.253593909531021,Red
0.6898772584924471,-10.283186128488158,Blue
3.700193043853374,-9.886133564237394,Blue
0.9024096896766984,-6.513129126363752,Blue
2.1220082779668266,-10.084437584244103,Blue
-1.462038377835444,-7.438357059517939,Blue
-1.7446638911726144,-7.198268115926373,Blue
-5.072412165391933,3.8618731432067324,Red
-4.89471628423296,9.158751477872325,Red
5.211583898959985,-4.036780464895703,Blue
1.0875854141027257,-8.063974976087328,Blue
-3.593052723247588,4.138722362467936,Red
-2.308205762578481,9.651126932857133,Red
-6.273108151406496,8.604147439144445,Red
0.9932171196987488,-7.492366688792697,Blue
0.21926226401596627,-6.305613750333442,Blue
-5.194805871776486,9.462465348958156,Red
-5.838228601984859,3.8193373011428995,Red
-1.0954206012952956,7.87994675581754,Red
0.8356343624917971,-8.222797475200387,Blue
-3.8463924260767817,8.021391022361403,Red
2.135388578133332,-5.692295444530879,Blue
-2.09387326660702,4.308459513161212,Red
-2.8177514436494002,5.634069290508313,Red
-5.080282649234547,7.7436422283127815,Red
-0.36617098439137075,7.593128799645406,Red
2.6472986277745862,-5.724952309610304,Blue
-1.9898058454717953,-7.52542774779959,Blue
-0.3079522988044321,-3.8939099826129056,Blue
-2.8065458063341486,7.225641404818249,Red
1.6837599544792146,-5.9452654581396125,Blue
