Coord_X,Coord_Y,label
0.20107327917808993,-5.475756497611797,Blue
1.0309111951199017,-5.3215686073005815,Blue
-1.6147221405454055,-3.266397346211548,Blue
-3.189568116031782,-6.570663356156552,Blue
0.8591989313756583,-0.6951678963565007,Blue
-2.7543739615739287,-7.422744040936756,Blue
-6.902532506345752,-11.556402956066455,Red
-9.155531600273084,-8.742269671873176,Red
-6.814129033839885,-10.9038031587644,Red
-0.9899874765450621,0.33605403602410444,Blue
-1.3047719096636206,-10.131910121449987,Blue
-4.672586271978638,-4.7325032517818535,Blue
2.038256657638148,-3.1882025895682276,Blue
-9.74811156565352,-10.361959146350413,Red
-12.970074289268783,-5.869412836683333,Red
-10.264812677964592,-7.711548944213635,Red
-0.10424270533865032,-4.943265376205919,Blue
-8.51301177387356,-10.589093141351114,Red
-2.064386816659277,-4.205844755828579,Blue
-7.969098898308743,-6.982508013960785,Red
-11.010215561023303,-8.797433006661029,Red
-9.814588080287198,-8.988755531295466,Red
-9.111285455419562,-10.546678004205914,Red
-12.2564922644826,-7.324190462404822,Red
-8.651003567498293,-12.467634863969813,Red
3.5129379577804896,-4.946265751532485,Blue
-2.862377055778294,-4.119736377243824,Blue
2.496463178681613,-5.6950336037021465,Blue
-8.940312554859707,-11.550919803935848,Red
-7.921916119171046,-7.93372193804775,Red
-7.337415665515367,-8.48907501982161,Red
-0.7012514305117818,-7.898974943369019,Blue
-6.401947026232631,-8.693993083658016,Red
-1.250996637390854,-3.646605707398119,Blue
1.196305155684299,-7.137334983824614,Blue
-8.485969085656683,-5.523863561120308,Red
-10.449646303014422,-10.771186886580459,Red
-8.951752667585657,-5.612022398540492,Red
1.2028456595039465,-1.8997689568713882,Blue
-7.443932711409796,-12.066498533032673,Red
-10.241948575439539,-13.555724643081906,Red
-2.169447641856583,-6.327427701347807,Blue
1.0210653768586497,-4.612114995719328,Blue
-0.26254721722987634,-4.310602404730369,Blue
-1.5712018211290548,-7.0030676760688575,Blue
-8.37104954916946,-13.12619424490584,Red
0.05083078977636546,-2.6973609259021694,Blue
1.363281703716011,-5.842187128891342,Blue
-9.433259242321867,-8.817679340071276,Red
0.10411250278893336,-1.832455592729743,Blue
-8.560050187369184,-6.215399233774143,Red
1.2575312019686231,-6.872652424903367,Blue
0.2021498834076293,-5.990789630920388,Blue
-9.697277208374354,-10.9354303847191,Red
-10.682117172365345,-7.908790490649487,Red
-6.8918854058711485,-9.937351301214225,Red
-0.598961378534107,-6.1226206235183875,Blue
-12.083636680947368,-10.26789880251938,Red
-0.6254673831808768,-5.6449835085621345,Blue
-9.320829593361958,-10.466644971009163,Red
-5.5813408190782505,-5.368815582406012,Blue
-0.9122878618458983,0.28714030853397166,Blue
-6.771186370301473,-10.812016252135367,Red
-3.002659196932012,-5.596784096136147,Blue
-0.9738999874246796,-3.918854555789019,Blue
-10.12459871979373,-12.706122558303068,Red
