Coord_X,Coord_Y,label
2.6768943411618613,6.106522632409193,Blue
10.640206738835472,-4.508823580552815,Red
4.6636682396132,4.05841541663013,Blue
12.808514658398012,-5.222431218265568,Red
-0.3114995241553684,4.1327843723886115,Blue
11.773528656501101,-2.763044475184837,Red
5.101158371567294,6.803698050500994,Blue
3.2943277427876994,1.4065944900862482,Blue
13.224030796951396,-3.3821780873331706,Red
0.7365247270142712,5.433655917968869,Blue
10.097892117456096,-4.7544231530325645,Red
9.167330645533841,-6.239269444420637,Red
4.175656316863649,6.421685264079704,Blue
10.2996689210802,-8.500060917609279,Red
0.6937236456992655,2.124452352263278,Blue
10.862814804058747,-2.643804478205522,Red
6.111729048199066,4.449191603262556,Blue
3.3085776406271337,5.125172321498655,Blue
7.944161702395764,-6.254716891302937,Red
9.134104170669739,-6.836587626110472,Red
9.886833482675733,-8.98106225773024,Red
10.2081531825833,-3.236051589757234,Red
7.0886233226670425,-3.3855782624931336,Red
5.192149937245321,-7.09732852439241,Red
9.633307320154156,-4.086940786653214,Red
13.368789818526176,-4.122608988129281,Red
1.8206315052051911,4.749792118462629,Blue
1.1298568478667725,7.759037083259042,Blue
1.4115607711993279,6.707319821163557,Blue
0.575525070393752,5.793365073023298,Blue
4.023336915206557,5.417241676224589,Blue
2.720735810864669,8.385445622494672,Blue
8.93180150905867,-4.822644977093191,Red
11.979214476457013,-6.140923942935038,Red
1.936283842790482,1.9996344062350242,Blue
4.628821133186948,1.9228572075673918,Blue
14.48969463824836,-3.071382201758788,Red
2.7905368560443296,5.719457419485625,Blue
12.309780701180337,0.33018255826676235,Red
1.7919126760284567,1.9525759123580335,Blue
3.119591701324229,6.622326739709195,Blue
8.450742166205549,-4.492606804997175,Red
2.5667596637850223,5.639472975776399,Blue
5.42851189514077,-0.32780519283605347,Blue
3.0066225184203046,3.774550229484125,Blue
2.268776366385077,5.961650521232949,Blue
7.697923750612085,-4.3647662657181385,Red
8.978920935243716,-7.039049209740713,Red
2.811968899779248,6.232879842501889,Blue
7.643755868014372,6.283206182947716,Blue
4.799230231791695,6.878202897458943,Blue
3.739451645826206,5.221019223739887,Blue
10.725047952260558,-7.09979719845072,Red
6.942892153281306,8.680079421109486,Blue
9.455042276254886,-2.010483682518598,Red
1.0856104160759101,6.674653789283797,Blue
8.848455444609925,-5.223173058464485,Red
-0.7667116548635038,5.217614936793064,Blue
5.5641764473430335,5.7949755635989995,Blue
10.2058303941444,-3.1183076731732036,Red
8.916333028538183,4.592347860488451,Blue
3.595744155405333,4.8256958248958135,Blue
4.805198120304501,3.5707942020247874,Blue
2.140958060409395,7.633510876539179,Blue
3.6433346248927254,4.694183324901452,Blue
9.759317652071973,-6.187435296553832,Red
13.131365494096599,-5.163632486766278,Red
7.661229873288397,-5.560292143760154,Red
11.029998987630014,-3.6336390179545144,Red
4.706088240197521,7.642796570764161,Blue
10.312879774189232,-4.958347950143473,Red
9.056686653284224,-3.060202167748777,Red
0.3302040398072723,3.13347488131361,Blue
8.666435381468993,-3.137153007910666,Red
3.5634329253961607,4.512488797284059,Blue
6.551816555744455,3.3198117302185475,Blue
13.900259573847293,-0.001536820988421006,Red
7.368631902427929,-3.494908492095554,Red
3.8215660107201637,5.523303170708584,Blue
10.755384074622517,-2.7076280337111376,Red
10.32350975121806,-7.519758849177316,Red
4.016049094088529,4.373391063612142,Blue
5.030314792346383,6.962314984684201,Blue
2.702289920037774,3.3396689824603722,Blue
7.2756115780448525,-5.077323461821605,Red
5.660455254622324,2.4813231141590775,Blue
4.133538710459274,3.611689696254682,Blue
3.8414351677581244,5.078756272487005,Blue
9.311576235679508,-4.82007039338874,Red
8.818148004832562,-1.0169988209048189,Red
3.7926439826726175,5.602752093310641,Blue
9.636858806288842,-3.818796580883758,Red
8.067150387593065,-3.36166333408792,Red
2.808473355878031,3.889958796482374,Blue
2.325970665161923,6.035645253281323,Blue
4.3075260600202885,7.549230208876644,Blue
5.265786221023277,2.4107447724248807,Blue
1.6385055843723326,1.2399929188391594,Blue
2.169298381463551,3.081856153281236,Blue
2.788867696937602,5.369127634620453,Blue
7.013629444254774,-3.447292813992218,Red
8.425185105412467,-3.1579066147101327,Red
0.05745526787081534,6.104453710661984,Blue
1.5143307472109395,3.426826579650035,Blue
2.9432528704772083,8.170082757677351,Blue
9.7579299427004,-6.553592618779139,Red
7.638690226425748,-5.150029530229817,Red
2.1325870293453533,3.614728857824688,Blue
7.721853770259557,-6.429752262954871,Red
2.402055675292175,6.53764241803327,Blue
0.5659329629918077,7.669185771114371,Blue
3.031283806595288,6.247566407738527,Blue
7.300178242562877,-3.9426685114019535,Red
